seqName,errors,warnings,failedGenes
"1114-MAA-98","","",""
"1117-MAA-98","","",""
"2872-TAI-98","","",""
"S40221/SAR/00","","",""
"18F/AUS/6/99","","",""
"9F/AUS/6/99","","",""
"N1034-TW-00","","",""
"0473-MAA-97","","",""
"0948-MAA-00","","",""
"0389-MAA-00","","",""
"0557-MAA-98","","",""
"05716-MAA-00","","",""
"0897-MAA-97","","",""
"SB9522-SAR-03","","",""
"EV71-CQ03-1","","",""
"BAN01-10585","Unable to align: no seed matches","","<<ALL>>"
"6887-SYD-86","","",""
"7870-SYD-86","","",""
"9906-SYD-01","","",""
"1232-SYD-96","","",""
"3799-SIN-98","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"S19841-SAR-03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"E990005-TW","","",""
"E200510989-TW","","",""
"E99216-TW","","",""
"AFP2001474-TW","","",""
"AFP2001009-TW","","",""
"N2735TW-04","","",""
"N1862TW-05","","",""
"236TW-86","","",""
"N2838TW-03","","",""
"Kor07-EV71-03cn","","",""
"Kor07-EV71-11gj","","",""
"Kor03-EV71-01kb","","",""
"0715F/NM/CHN/07","","",""
"0716F/NM/CHN/07","","",""
"Zhuhai-JC467","","",""
"N2947-TW04","","",""
"N2873-TW05","","",""
"M0448-TW08","","",""
"N0561-TW08","","",""
"M0380-TW08","","",""
"S0044-TW03","","",""
"N5774-TW98","Unable to align: no seed matches","","<<ALL>>"
"N6360-TW98","Unable to align: no seed matches","","<<ALL>>"
"NUH0047/SIN/08","","",""
"NUH0013/SIN/08","","",""
"Cy29/BJ/CHN/2008","","",""
"CY43/BJ/CHN/2008","","",""
"ZJ001","","",""
"EV71/Jiangsu.P.R.C/07.08/10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"542-Anhui-08","","",""
"kunming29-08","","",""
"Siriraj28/TH/01","","",""
"Siriraj07/TH/03","","",""
"EV71/MY/2006/1764454","","",""
"EV71/BRU/2006/35245","","",""
"ANN1254_FR00","","",""
"CF1744_FRA00","","",""
"POI515_FRA00","","",""
"LYO16282_FRA03","","",""
"GRE29_FRA07","","",""
"NAN215_FRA07","","",""
"STU535542_GER04","","",""
"CF605_FRA00","Unable to align: no seed matches","","<<ALL>>"
"CF097017_FRA03","Unable to align: no seed matches","","<<ALL>>"
"BRE537_FRA08","Unable to align: no seed matches","","<<ALL>>"
"VIE148_AUT04","Unable to align: no seed matches","","<<ALL>>"
"EV71/Fuyang.Anhui.CHN/17.08/10","","",""
"EV71/Fuyang.Anhui.CHN/17.08/13","","",""
"EV71/Fuyang.Anhui.CHN/17.08/6","Unable to align: no seed matches","","<<ALL>>"
"HZ121F/SD/CHN/2009/EV71","","",""
"LC0013H/SD/CHN/2009/EV71","","",""
"LY0009F/SD/CHN/2009/EV71","","",""
"Beijing0907","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Lanzhou07","","",""
"EV71/Lanzhou10","","",""
"EV71.H3-TY","","",""
"95.318.0855","","",""
"Changzhou/JS10/CHN09","","",""
"Zhenjiang/JS45/CHN09","","",""
"Zhenjiang/JS56/CHN09","","",""
"BUD5702_HUN04","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU408070_GER04","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"LYO24365_FRA06","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU83_DEU07","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU36_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"VER052126_FRA13","","",""
"GD08-EV71-583","","",""
"HN08-HLF5","","",""
"342/Changsha/China/HFMD/2010","","",""
"01-ZJ-CHN-Z-10","","",""
"TW-1804-00","","",""
"TW-2708-00","","",""
"TW-2720-00","","",""
"TW-4664-00","","",""
"TW-4741-00","","",""
"TW-1470-01","","",""
"TW-1894-01","","",""
"TW-2679-01","","",""
"TW-2844-01","","",""
"TW-2857-01","","",""
"TW-3830-01","","",""
"TW-4411-01","","",""
"TW-4530-01","","",""
"TW-4891-01","","",""
"TW-5078-01","","",""
"TW-5461-01","","",""
"TW-6211-01","","",""
"TW-6540-01","","",""
"TW-916-02","","",""
"TW-2045-02","","",""
"TW-3417-02","","",""
"TW-5762-02","","",""
"TW-5817-02","","",""
"TW-5863-02","","",""
"TW-6006-02","","",""
"TW-1370-98","","",""
"TW-1692-98","","",""
"TW-1788-98","","",""
"TW-1851-98","","",""
"TW-2025-98","","",""
"TW-2678-98","","",""
"TW-2922-98","","",""
"TW-3026-98","","",""
"TW-3241-98","","",""
"TW-4215-98","","",""
"TW-4925-98","","",""
"4162/Sin/2006","","",""
"4415/Sin/2007","","",""
"2593/Sin/2005","","",""
"711/CQ/CHN/2010","","",""
"434/SD/CHN/2010","","",""
"535/CQ/CHN/2010","","",""
"765/CQ/CHN/2010","","",""
"720/CQ/CHN/2010","","",""
"478/SD/CHN/2010","","",""
"1239/HN/CHN/2010","","",""
"619/SD/CHN/2010","","",""
"1247/HN/CHN/2010","","",""
"160/CQ/CHN/2010","","",""
"628/SD/CHN/2010","","",""
"1257/HN/CHN/2010","","",""
"343/SD/CHN/2010","","",""
"1253/HN/CHN/2010","","",""
"676/CQ/CHN/2010","","",""
"264/SD/CHN/2010","","",""
"658/SD/CHN/2010","","",""
"605/SD/CHN/2010","","",""
"622/SD/CHN/2010","","",""
"818/CQ/CHN/2010","","",""
"483/SD/CHN/2010","","",""
"626/SD/CHN/2010","","",""
"1213/HN/CHN/2010","","",""
"238/SD/CHN/2010","","",""
"647/SD/CHN/2010","","",""
"ES01/GC/W/02","","",""
"FI04/ns/W/01","","",""
"FI09/ns/W/08","","",""
"FI10/ns/W/08","","",""
"GB05/Ab/W/10","","",""
"HR02/ns/L/05","","",""
"JP26/Sd/L/03","","",""
"JP33/Sm/W/00","","",""
"JP42/Sm/A/03","","",""
"JP43/Sm/A/03","","",""
"MY25/Sw/A/06","","",""
"MY39/Sw/A/06","","",""
"NL03/ns/W/07","","",""
"NL07/ns/W/07","","",""
"NL09/ns/W/07","","",""
"GB02/Ed/10/W","Unable to align: no seed matches","","<<ALL>>"
"GE01/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"JP19/Sd/90/W","Unable to align: no seed matches","","<<ALL>>"
"JP41/Sm/03/A","Unable to align: no seed matches","","<<ALL>>"
"MY55/Sa/00/A","Unable to align: no seed matches","","<<ALL>>"
"MY68/Sa/02/W","Unable to align: no seed matches","","<<ALL>>"
"MY79/Sa/03/A","Unable to align: no seed matches","","<<ALL>>"
"MY82/Sa/03/A","Unable to align: no seed matches","","<<ALL>>"
"MY87/Sa/03/A","Unable to align: no seed matches","","<<ALL>>"
"MY96/Sa/03/A","Unable to align: no seed matches","","<<ALL>>"
"NL07/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL15/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"RU03/Om/07/W","Unable to align: no seed matches","","<<ALL>>"
"RU05/SP/08/W","Unable to align: no seed matches","","<<ALL>>"
"RU06/Kg/09/W","Unable to align: no seed matches","","<<ALL>>"
"UNKNOWN-HW417435","Unable to align: no seed matches","","<<ALL>>"
"BJ47","","",""
"BJ97","","",""
"BJ110B","","",""
"BJ366","","",""
"BJ391","","",""
"NT43","","",""
"SHAPHC382T/SH/CHN/09","","",""
"SHAPHC540F/SH/CHN/10","","",""
"74-Luan_CHN_-10","","",""
"79-Luan_CHN_-10","","",""
"17/EV71/YN/CHN/2010","","",""
"3-YN-CHN-2009","","",""
"G400-1039F/HeN/CHN/2009","","",""
"G523-1157T/HeN/CHN/2009","","",""
"EV71/Ningbo.CHN/002/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B3-SK-EV006-MA-97","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/CMU5-1/BJ/CHN/2009","","",""
"EV71/CMU6-1/BJ/CHN/2009","","",""
"EV71/CMU6-2/BJ/CHN/2009","","",""
"EV71/CMU17-1/BJ/CHN/2009","","",""
"EV71/CMU21-2/BJ/CHN/2009","","",""
"EV71/CMU34-2/BJ/CHN/2009","","",""
"ensh6-CHN-10","","",""
"ensh7-CHN-10","","",""
"wh29-CHN-10","","",""
"32896_RUS_2008","","",""
"41785_RUS_2011","","",""
"117/HZ/GD/CHN/2011","","",""
"EV71/CMU4162-1/BJ/CHN/2007","","",""
"EV71/CMU0807-1/BJ/CHN/2008","","",""
"EV71/CMU5141-1/BJ/CHN/2008","","",""
"C08-041","","",""
"EV71-SHZH2011-0509","","",""
"CQ03-1/CQ/CHN/2003","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HCM48-VNM-2011","","",""
"HCM80-VNM-2011","","",""
"V05-2243055","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"V07-2231013","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"V08-2221581","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"V05-2243936","","",""
"V06-2223557","","",""
"V07-2232477","","",""
"V07-2233174","","",""
"36-ZZ-HN-CHN-2010","","",""
"SH12-276","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GZ3075/GD/CHN/2010","","",""
"GZ3124/GD/CHN/2010","","",""
"GZ3078/GD/CHN/2010","","",""
"GZ3273/GD/CHN/2010","","",""
"GZ3191/GD/CHN/2010","","",""
"GZ4057/GD/CHN/2011","","",""
"GZ5048/GD/CHN/2012","","",""
"GZ5442/GD/CHN/2012","","",""
"GZ3257/GD/CHN/2010","","",""
"GD-FS-315/2011","","",""
"GD-FS-882/2011","","",""
"JB14080010","","",""
"JB14080123","","",""
"JB14080367","","",""
"JB14080253","","",""
"JB14080261","","",""
"JB14080298","","",""
"JB14080336","","",""
"JB14080365","","",""
"JB14080434","","",""
"JB14080467","","",""
"JB14080586","","",""
"JB141090051","","",""
"JB141090088","","",""
"JB143090001","","",""
"JB143090085","","",""
"JB141010001","","",""
"JB141010010","","",""
"JB141010101","","",""
"JB141030077","","",""
"JB141030119","","",""
"JB141230188","","",""
"JB141230238","","",""
"JB141230244","","",""
"JB141230247","","",""
"JB141230357","","",""
"JB141210026","","",""
"11-9","Unable to align: no seed matches","","<<ALL>>"
"EV0984-Sarawak-2011","","",""
"HNCZ/201208","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HNCZ-2012-18","","",""
"HNCZ-2012-13","","",""
"C4a-01585-TW-2011","","",""
"C4a-96023-TW-2011","","",""
"C4a-00184-TW-2012","","",""
"B5-00269-TW-2012","","",""
"B5-00909-TW-2012","","",""
"B5-50839-TW-2012","","",""
"B5-51489-TW-2012","","",""
"B5-03172-TW-2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"C4-NHRIH2011053-V120603591-TW-Nov-29-11","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"49H/SD/CHN/2010","","",""
"KM11-10","","",""
"LY10015/SD/CHN/2010/EV71","","",""
"LY10042/SD/CHN/2010/EV71","","",""
"LY10044/SD/CHN/2010/EV71","","",""
"LY10053/SD/CHN/2010/EV71","","",""
"LY10060/SD/CHN/2010/EV71","","",""
"LY10061/SD/CHN/2010/EV71","","",""
"LY10066/SD/CHN/2010/EV71","","",""
"LY10104/SD/CHN/2010/EV71","","",""
"LY10150/SD/CHN/2010/EV71","","",""
"V11-6064","","",""
"N03-522-2","","",""
"V11-12176","","",""
"V11-913","","",""
"FL003T/AH/CHN/2012","","",""
"FL013T/AH/CHN/2011","","",""
"M707-TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M202-TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"CS423/HN/CHN/12","","",""
"LY10010/SD/CHN/2010/EV71","","",""
"LY10101/SD/CHN/2010/EV71","","",""
"LY10127/SD/CHN/2010/EV71","","",""
"SHC013/CHN/2011","","",""
"SHC046/CHN/2011","","",""
"SHC082/CHN/2011","","",""
"SHC080/CHN/2011","","",""
"46685_RUS_2013","","",""
"EV71/Homosapiens/VNM/152/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/123/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/200/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/197/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/143/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/161/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/23/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/116/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/93/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/245/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/168/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/15/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/108/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/229/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/176/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/44/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/11/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/90/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/52/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/250/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/77/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/78/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/16/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/72/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/1/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"306A","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"11144C5/SD/CHN","","",""
"11475C4/SD/CHN","","",""
"HuzhouE696/2012/CHN","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"46609_RUS_2013","","",""
"47273_RUS_2013","","",""
"HeN-11-Sanmenxia-4","","",""
"HeN-11-Sanmenxia-30","","",""
"1571-Henan-2012","","",""
"16-Henan-2014","","",""
"89-Henan-2014","","",""
"118-Henan-2014","","",""
"08-2009","","",""
"09-2009","","",""
"10-2009","","",""
"HN-09-Kaifeng-39","","",""
"HN-09-Shangqiu-101","","",""
"isolate05Zhenjiang2010","","",""
"isolate09Zhenjiang2011","","",""
"isolate03Zhenjiang2012","","",""
"isolate04Zhenjiang2012","","",""
"isolate02Zhenjiang2013","","",""
"SiICRC03/TH/2014","","",""
"SiICRC06/TH/2014","","",""
"SiICRC07/TH/2014","","",""
"JB141310003-EV71","","",""
"JB141310012-EV71","","",""
"JB141330105-EV71","","",""
"JB141330229-EV71","","",""
"JB141330302-EV71","","",""
"JB141330305-EV71","","",""
"B5-02634-TW-2012","","",""
"B5-03355-TW-2012","","",""
"Sh305/CHN/2012","","",""
"Sh381/CHN/2012","","",""
"73/NC/CHN/2014","","",""
"164/NC/CHN/2014","","",""
"BJ13037/CHN/13","","",""
"BJ13106/CHN/13","","",""
"BJ13120/CHN/13","","",""
"BJ13394/CHN/13","","",""
"Shp263/2012/China","","",""
"Henan-ZMD/CHN/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/P156/2013/China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/P1021/2013/China","","",""
"EV71/P1048/2013/China","","",""
"EV71/P376/2013/China","","",""
"EV71/P43/2013/China","","",""
"EV71/P623/2013/China","","",""
"EV71/P745/2013/China","","",""
"EV71/P860/2013/China","","",""
"EV71/P878/2013/China","","",""
"EV71/P927/2013/China","","",""
"EV71/Homosapiens/KHM/354/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/299/2012","Unable to align: no seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/287/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/315/2013","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/302/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/368/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"02-0-079","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"02-1-008","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"02-0-023","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"02-0-024","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"C4","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"THA_A1048","Unable to align: no seed matches","","<<ALL>>"
"YN2012-A039","","",""
"YN2013-A001","","",""
"YN2012-A025","","",""
"YN2012-A035","","",""
"YN2012-C010","","",""
"YN2012-C089","","",""
"YN2012-C113","","",""
"YN2012-C133","","",""
"YN2013-A066","","",""
"YN2013-A129","","",""
"YN2013-A162","","",""
"YN2013-C111","","",""
"YN2013-A053","","",""
"YN2013-A062","","",""
"YN2013-A149","","",""
"YN2013-A201","","",""
"278/SZ/CHN/2013","","",""
"281/SZ/CHN/2013","","",""
"526/SZ/CHN/2012","","",""
"N7008-TW99/VP1-E98K","Unable to align: no seed matches","","<<ALL>>"
"11F92_2011.02_TZ","","",""
"11MG21_2011.07_GG","","",""
"11MD28_2011.09_TZ","","",""
"11MH41_2011.10_TZ","","",""
"11MC53_2011.11_XH","","",""
"11MJ51_2011.10_TX","","",""
"12ME08_2012.05_TZ","","",""
"12MD19_2012.05_TZ","","",""
"12MD26_2012.05_TZ","","",""
"12MG36_2012.11_GG","","",""
"12MC36_2012.08_XH","","",""
"13MA226_2013.05_TZ","","",""
"13MA227_2013.05_TZ","","",""
"13MA225_2013.05_TZ","","",""
"13MA233_2013.07_TZ","","",""
"13MG26_2013.06_GG","","",""
"13MJ44_2013.09_TX","","",""
"450-CSF/EV71/RUS/Omsk/2013","","",""
"C4-ND-152_Vietnam_VinhLong_2012-07-16","Unable to align: no seed matches","","<<ALL>>"
"C4-ND-153_Vietnam_HoChiMinh_2012-07-23","Unable to align: no seed matches","","<<ALL>>"
"C4-ND-02_Vietnam_Hanoi_2012-01-02","","",""
"B5-ND-17_Vietnam_Hanoi_2012-02-15","","",""
"C4-ND-22_Vietnam_BacNinh_2012-02-24","","",""
"C4-ND-37_Vietnam_BacLieu_2012-02-19","","",""
"C5-ND-98_Vietnam_TayNinh_2012-03-30","","",""
"C4-ND-101_Vietnam_LongAn_2012-04-05","","",""
"C4-ND-123_Vietnam_BacLieu_2012-04-23","","",""
"C4-ND-133_Vietnam_LongAn_2012-05-14","","",""
"C4-ND-136_Vietnam_LongAn_2012-05-16","","",""
"C4-ND-174_Vietnam_HoChiMinh_2012-03-05","","",""
